"featureidx"	"MSMS"	"fold"	"log2fold"	"tstat"	"pvalue"	"qvalue"	"pdown"	"mzmed"	"mzmin"	"mzmax"	"rtmed"	"rtmin"	"rtmax"	"maxint"	"dataset1_mean"	"dataset1_sd"	"dataset2_mean"	"dataset2_sd"	"isotopes"	"adducts"	"peakgroup"	"METLIN"	"name"	"METLIN_MSMS"
54	""	1.05062680711743	-0.0712503009530454	-0.636508284168782	0.530035550124026	1	"DOWN"	808.587972057143	808.585343846176	808.590849333242	5.41298312333333	5.32021666	5.43101667333333	1392.4052734375	3738.99612349322	722.776581164642	3558.82421632832	774.169759883349	"[21][M]+"	""	33	"4::PC(16:0/22:5(4E,7E,10E,13E,16E))[U]::M+H::39385::NA::|4::PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))[U]::M+H::39387::NA::|4::PC(16:0/22:5(7Z,10Z,13Z,16Z,19Z))[U]::M+H::39389::NA::|4::PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))[U]::M+H::39547::NA::|4::PC(18:0/20:5(9Z,11Z,13Z,15Z,17Z))::M+H::39548::NA::|4::PC(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[U]::M+H::39647::NA::|4::PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))::M+H::59437::NA::|4::PC(16:0/22:5(7Z,10Z,13Z,16Z,19Z))::M+H::59438::NA::|4::PC(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))::M+H::59469::NA::|4::PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))::M+H::59497::NA::|4::PC(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))::M+H::59528::NA::|4::PC(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))::M+H::59529::NA::|4::PC(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))::M+H::59560::NA::|4::PC(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))::M+H::59561::NA::|4::PC(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))::M+H::59585::NA::|4::PC(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))::M+H::59592::NA::|4::PC(18:3(6Z,9Z,12Z)/20:2(11Z,14Z))::M+H::59623::NA::|4::PC(18:3(9Z,12Z,15Z)/20:2(11Z,14Z))::M+H::59656::NA::|4::PC(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))::M+H::59688::NA::|4::PC(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))::M+H::59752::NA::|4::PC(20:2(11Z,14Z)/18:3(6Z,9Z,12Z))::M+H::59783::NA::|4::PC(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))::M+H::59784::NA::|4::PC(20:3(5Z,8Z,11Z)/18:2(9Z,12Z))::M+H::59815::NA::|4::PC(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))::M+H::59848::NA::|4::PC(20:4(5Z,8Z,11Z,14Z)/18:1(11Z))::M+H::59878::NA::|4::PC(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))::M+H::59879::NA::|4::PC(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))::M+H::59911::NA::|4::PC(20:4(8Z,11Z,14Z,17Z)/18:1(9Z))::M+H::59912::NA::|4::PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)::M+H::59943::NA::|4::PC(22:4(7Z,10Z,13Z,16Z)/16:1(9Z))::M+H::60073::NA::"	"M809T5_2"	"y"
55	""	1.09082280273777	0.125416764013452	0.633943655354658	0.531779349040199	1	"UP"	546.356898135746	546.355026097895	546.358558845496	4.68151666166667	4.67790005	4.68354998	3587.1953125	1351.57552402918	472.355702048435	1474.32940123327	549.367786642899	""	""	23	"2::Neolinderachalcone::M+NH4:: 52046::NA::|2::Neolinderatone::M+NH4:: 52700::NA::|3::LysoPC(20:3(5Z,8Z,11Z))::M+H:: 61703::NA::|3::LysoPC(20:3(8Z,11Z,14Z))::M+H:: 61704::NA::|3::PC(20:3(8Z,11Z,14Z)/0:0)::M+H:: 76575::NA::|3::1-(8Z,11Z,14Z-eicosatrienoyl)-sn-glycero-3-phosphocholine::M+H::  4075::NA::|7::PAF C-16::M+Na:: 34488::NA::|7::PC(2:0/O-16:0)[U]::M+Na:: 40161::NA::|7::enantio-PAF C-16::M+Na:: 43413::NA::|7::PC(O-16:0/2:0)::M+Na:: 40075::NA::|7::PC(O-16:0/2:0)[S]::M+Na:: 40076::NA::|7::PC(O-16:0/2:0)[U]::M+Na:: 40077::NA::|7::PC(18:0/0:0)::M+Na:: 40292::NA::|7::PC(18:0/0:0)[S]::M+Na:: 40293::NA::|7::PC(18:0/0:0)[U]::M+Na:: 40294::NA::|7::PC(0:0/18:0)::M+Na:: 40342::NA::|7::PC(0:0/18:0)[S]::M+Na:: 40343::NA::|7::PC(0:0/18:0)[U]::M+Na:: 40344::NA::|7::LysoPC(18:0)::M+Na:: 61694::NA::|7::LysoPC(0:0/18:0)::M+Na:: 61991::NA::|7::PE(21:0/0:0)::M+Na:: 77692::NA::|7::PAF C16::M+Na::987517::NA::|7::ENANTIO-PAF C16::M+Na::987545::NA::|8::Gln Val Leu Leu Gly::M+NH4::265013::NA::"	"M546T5_2"	"y"
56	""	1.05595579258718	-0.0785494377737745	-0.572366204852706	0.572311642888083	1	"DOWN"	703.575982542469	703.573365900967	703.577826787008	5.48882505833333	5.47453351	5.51511683333333	2780.3046875	7039.99670777844	1486.88268250522	6666.94264778821	1933.01097944914	"[10][M]+"	""	9	"2::SM(d18:1/16:0)::M+H:: 41586::NA::|2::SM(d16:1/18:0)::M+H:: 83743::NA::|2::SM(d17:1/17:0)::M+H:: 83744::NA::|2::PE-Cer(d14:1(4E)/23:0)::M+H::103049::NA::|2::PE-Cer(d15:1(4E)/22:0)::M+H::103056::NA::|2::PE-Cer(d16:1(4E)/21:0)::M+H::103062::NA::|5::Campesteryl elaidate::M+K:: 91433::NA::|5::alpha-Amyrin palmitate::M+K:: 91702::NA::|5::18:1 Campesteryl ester::M+K::103383::NA::"	"M704T5"	"y"
57	""	1.04547918000642	-0.064164331941291	-0.56539593535484	0.57722155803901	1	"DOWN"	521.345567621371	521.34107747424	521.34782382909	4.64543339333333	4.64189999666667	4.65245007	3901.068359375	3346.05832641871	789.706403862321	3200.50211463625	551.568167498211	"[3][M+1]+"	""	2	""	"M521T5"	"n"
58	""	1.03252296729671	0.0461738731086774	0.550469687498141	0.587734039011266	1	"UP"	811.607295966559	811.605753081661	811.612208290581	5.65603323666667	5.56505006333333	5.66426657333333	4529.41796875	8488.3650802737	964.240889423017	8764.43190018195	1609.79222035706	"[22][M+1]+"	""	5	""	"M812T6_1"	"n"
59	""	1.03515115057506	-0.0498414423754716	-0.547089650062465	0.589717309238289	1	"DOWN"	680.480474712953	680.479030503924	680.481950405688	5.90996663	5.89780017666667	5.91705008	754.2158203125	1890.67463221203	240.829809711356	1826.47203856336	367.158095157005	""	""	42	"8::PS(O-16:0/13:0)::M+H::78649::NA::|9::3-hexanoyl-NBD Cholesterol::M+NH4::64806::NA::"	"M680T6"	"y"
60	""	1.10975846510994	0.150245713416821	0.538202554584256	0.595317671691822	1	"UP"	835.670233281017	835.666701059783	835.672309535751	4.89261661333333	4.88923355	4.90004983666667	9692.3984375	3520.84443348422	1636.40969877519	3907.28691439431	2130.72444315683	"[26][M]+"	""	7	"5::SM(d18:1/24:1(15Z))::M+Na::41590::NA::|5::SM(d18:2/24:0)::M+Na::83781::NA::|9::1-Stearoyl-2-Arachidonoyl PC-d8::M+NH4::96414::NA::"	"M836T5_1"	"y"
61	""	1.08476929201995	-0.117388243913596	-0.527376397185748	0.60246134377364	1	"DOWN"	813.68867054016	813.685280246978	813.69234084642	4.8970668	4.8561165	4.97499986	5817.44921875	14572.8929480186	6029.24430736569	13434.0942864289	5378.50113176319	"[25][M]+"	""	7	"5::SM(d18:1/24:1(15Z))::M+H:: 41590::NA::|5::SM(d18:2/24:0)::M+H:: 83781::NA::|5::GlcCer(d18:2/23:0)::M+NH4:: 83813::NA::|5::GalCer(d18:2/23:0)::M+NH4:: 83841::NA::|7::TG(14:0/14:0/19:1(9Z))[iso3]::M+Na:: 98627::NA::|7::TG(15:0/15:0/17:1(9Z))[iso3]::M+Na:: 98734::NA::|7::TG(15:1(9Z)/16:0/16:0)[iso3]::M+Na:: 98811::NA::|7::TG(12:0/13:0/22:1(11Z))[iso6]::M+Na:: 99057::NA::|7::TG(12:0/14:1(9Z)/21:0)[iso6]::M+Na:: 99114::NA::|7::TG(12:0/15:0/20:1(11Z))[iso6]::M+Na:: 99137::NA::|7::TG(12:0/15:1(9Z)/20:0)[iso6]::M+Na:: 99163::NA::|7::TG(12:0/16:0/19:1(9Z))[iso6]::M+Na:: 99187::NA::|7::TG(12:0/16:1(9Z)/19:0)[iso6]::M+Na:: 99211::NA::|7::TG(12:0/17:0/18:1(9Z))[iso6]::M+Na:: 99230::NA::|7::TG(12:0/17:1(9Z)/18:0)[iso6]::M+Na:: 99252::NA::|7::TG(13:0/14:0/20:1(11Z))[iso6]::M+Na:: 99544::NA::|7::TG(13:0/14:1(9Z)/20:0)[iso6]::M+Na:: 99572::NA::|7::TG(13:0/15:0/19:1(9Z))[iso6]::M+Na:: 99599::NA::|7::TG(13:0/15:1(9Z)/19:0)[iso6]::M+Na:: 99625::NA::|7::TG(13:0/16:0/18:1(9Z))[iso6]::M+Na:: 99646::NA::|7::TG(13:0/16:1(9Z)/18:0)[iso6]::M+Na:: 99670::NA::|7::TG(13:0/17:0/17:1(9Z))[iso6]::M+Na:: 99692::NA::|7::TG(14:0/14:1(9Z)/19:0)[iso6]::M+Na::100005::NA::|7::TG(14:0/15:0/18:1(9Z))[iso6]::M+Na::100028::NA::|7::TG(14:0/15:1(9Z)/18:0)[iso6]::M+Na::100054::NA::|7::TG(14:0/16:0/17:1(9Z))[iso6]::M+Na::100078::NA::|7::TG(14:0/16:1(9Z)/17:0)[iso6]::M+Na::100102::NA::|7::TG(14:1(9Z)/15:0/18:0)[iso6]::M+Na::100433::NA::|7::TG(14:1(9Z)/16:0/17:0)[iso6]::M+Na::100483::NA::|7::TG(15:0/15:1(9Z)/17:0)[iso6]::M+Na::100835::NA::"	"M814T5_1"	"y"
62	""	1.02889838037579	0.0411005008251995	0.497685769601994	0.622906905387186	1	"UP"	188.070833930927	188.070274914327	188.0713364751	2.35802511333333	2.35428330666667	2.36516661666667	1542.87109375	2986.87882213655	443.471441648848	3073.19478247505	473.758588270693	""	""	20	"1::3-amino-2-naphthoic acid::M+H::34509::NA::|1::Indoleacrylic acid::M+H:: 5702::NA::|6::Deethylatrazine::M+H::66434::NA::"	"M188T2"	"y"
63	""	1.05043936557275	0.0709928878442116	0.472633342848066	0.640580642054446	1	"UP"	742.575403841008	742.574437585181	742.577445805482	5.60098323	5.58991689	5.60848327666667	917.9296875	1818.98441822054	458.339103712808	1910.7328382623	563.463322994405	""	""	36	" 1::PC(O-16:0/18:3(6Z,9Z,12Z))::M+H:: 40070::NA::| 1::PC(O-16:0/18:3(9Z,12Z,15Z))::M+H:: 40071::NA::| 1::PC(O-16:0/18:3(9Z,12Z,15Z))[S]::M+H:: 40072::NA::| 1::PC(16:1(9Z)/P-18:1(11Z))::M+H:: 59477::NA::| 1::PC(16:1(9Z)/P-18:1(9Z))::M+H:: 59478::NA::| 1::PC(18:2(9Z,12Z)/P-16:0)::M+H:: 59605::NA::| 1::PC(P-16:0/18:2(9Z,12Z))::M+H:: 62041::NA::| 1::PC(P-18:1(11Z)/16:1(9Z))::M+H:: 62093::NA::| 1::PC(P-18:1(9Z)/16:1(9Z))::M+H:: 62122::NA::| 1::PE(P-20:0/17:2(9Z,12Z))::M+H:: 77650::NA::| 1::PC(O-16:1(9Z)/18:2(9Z,12Z))::M+H::102742::NA::| 5::PC(O-14:0/18:0)::M+Na:: 40044::NA::| 5::PC(O-16:0/16:0)::M+Na:: 40058::NA::| 5::PC(O-16:0/16:0)[U]::M+Na:: 40059::NA::| 5::PC(O-18:0/14:0)::M+Na:: 76426::NA::| 5::PC(O-20:0/12:0)::M+Na:: 76447::NA::| 5::PC(16:0/O-16:0)::M+Na:: 76588::NA::| 5::PE(O-18:0/17:0)::M+Na:: 77523::NA::| 5::PE(O-20:0/15:0)::M+Na:: 77544::NA::| 5::PE(O-16:0/19:0)::M+Na:: 77576::NA::|10::GlcA&beta;-Cer(d18:1/18:0)::M+H:: 41633::NA::|10::GlcAbeta-Cer(d18:1/18:0)::M+H:: 83842::NA::|10::GlcCer(d14:1(4E)/22:1(13Z)(2OH))::M+H::103307::NA::|10::GlcCer(d14:2(4E,6E)/22:0(2OH))::M+H::103312::NA::|10::GlcCer(d16:2(4E,6E)/20:0(2OH))::M+H::103319::NA::"	"M743T6"	"y"
64	""	1.06133464841428	0.0858796227793626	0.468618023270031	0.643799113464672	1	"UP"	784.587602862122	784.584195450697	784.589379978312	5.53209181833333	5.51571681333333	5.54283324	7309.91015625	11043.8095732914	3018.54449061544	11721.1777506235	4487.68498589072	"[16][M]+"	""	13	"3::PC(16:0/20:3(11E,14E,17E))[U]::M+H::39361::NA::|3::PC(16:0/20:3(5E,8E,11E))[U]::M+H::39362::NA::|3::PC(16:0/20:3(5Z,8Z,11Z))[U]::M+H::39364::NA::|3::PC(16:0/20:3(8E,11E,14E))::M+H::39365::NA::|3::PC(16:0/20:3(8E,11E,14E))[S]::M+H::39366::NA::|3::PC(16:0/20:3(8E,11E,14E))[U]::M+H::39367::NA::|3::PC(16:0/20:3(8Z,11Z,14Z))[U]::M+H::39369::NA::|3::PC(18:0/18:3(6Z,9Z,12Z))[U]::M+H::39511::NA::|3::PC(18:0/18:3(9Z,12Z,15Z))[U]::M+H::39512::NA::|3::PC(18:1(9Z)/18:2(6Z,9Z))::M+H::39634::NA::|3::PC(18:1(9Z)/18:2(6Z,9Z))[U]::M+H::39635::NA::|3::PC(18:1(9Z)/18:2(9Z,12Z))[U]::M+H::39637::NA::|3::PC(14:1(9Z)/22:2(13Z,16Z))::M+H::59371::NA::|3::PC(16:0/20:3(5Z,8Z,11Z))::M+H::59429::NA::|3::PC(16:0/20:3(8Z,11Z,14Z))::M+H::59430::NA::|3::PC(16:1(9Z)/20:2(11Z,14Z))::M+H::59460::NA::|3::PC(18:0/18:3(6Z,9Z,12Z))::M+H::59488::NA::|3::PC(18:0/18:3(9Z,12Z,15Z))::M+H::59489::NA::|3::PC(18:1(11Z)/18:2(9Z,12Z))::M+H::59519::NA::|3::PC(18:1(9Z)/18:2(9Z,12Z))::M+H::59551::NA::|3::PC(18:2(9Z,12Z)/18:1(11Z))::M+H::59582::NA::|3::PC(18:2(9Z,12Z)/18:1(9Z))::M+H::59583::NA::|3::PC(18:3(6Z,9Z,12Z)/18:0)::M+H::59614::NA::|3::PC(18:3(9Z,12Z,15Z)/18:0)::M+H::59647::NA::|3::PC(20:2(11Z,14Z)/16:1(9Z))::M+H::59778::NA::|3::PC(20:3(5Z,8Z,11Z)/16:0)::M+H::59810::NA::|3::PC(20:3(8Z,11Z,14Z)/16:0)::M+H::59843::NA::|3::PC(22:2(13Z,16Z)/14:1(9Z))::M+H::60037::NA::|3::PC(17:2(9Z,12Z)/19:1(9Z))::M+H::75848::NA::|3::PC(19:1(9Z)/17:2(9Z,12Z))::M+H::76046::NA::"	"M785T6"	"y"
65	""	1.00856700249833	0.0123069302187294	0.456474422365738	0.651845435951969	1	"UP"	226.952356322399	226.951787032281	226.952921119372	0.446475001666667	0.441366671333333	0.447349989333333	1140.9765625	1928.43642549993	93.8151173904091	1944.95734517506	97.6586608261862	""	""	41	"7::2,5-Dichloro-4-oxohex-2-enedioate::M+H::69492::NA::|8::2-Chloro-5-methyl-cis-dienelactone::M+K::72140::NA::|8::3-Chloro-2-methyldienelactone::M+K::72145::NA::"	"M227T0"	"y"
66	""	1.06863380986112	-0.0957675675543926	-0.426856009717635	0.673274693535411	1	"DOWN"	787.671055198096	787.668895247971	787.672705058521	4.97081680666667	4.92200015333333	5.05031649	1516.0048828125	7359.40801593666	2483.40673656559	6886.74450314563	3316.42913219908	""	""	31	" 3::SM(d18:1/22:0)::M+H:: 41589::NA::| 3::SM(d16:1/24:0)::M+H:: 83773::NA::| 8::GlcCer(d16:1/23:0)::M+NH4:: 83806::NA::| 8::GalCer(d16:1/23:0)::M+NH4:: 83828::NA::|10::TG(15:0/15:0/15:0)::M+Na:: 98480::NA::|10::TG(12:0/12:0/21:0)[iso3]::M+Na:: 98510::NA::|10::TG(13:0/13:0/19:0)[iso3]::M+Na:: 98565::NA::|10::TG(13:0/16:0/16:0)[iso3]::M+Na:: 98585::NA::|10::TG(14:0/14:0/17:0)[iso3]::M+Na:: 98617::NA::|10::TG(12:0/13:0/20:0)[iso6]::M+Na:: 99049::NA::|10::TG(12:0/14:0/19:0)[iso6]::M+Na:: 99077::NA::|10::TG(12:0/15:0/18:0)[iso6]::M+Na:: 99128::NA::|10::TG(12:0/16:0/17:0)[iso6]::M+Na:: 99178::NA::|10::TG(13:0/14:0/18:0)[iso6]::M+Na:: 99535::NA::|10::TG(13:0/15:0/17:0)[iso6]::M+Na:: 99589::NA::|10::TG(14:0/15:0/16:0)[iso6]::M+Na::100022::NA::"	"M788T5_2"	"y"
67	""	1.02600682705056	0.0370403306713018	0.420561495397338	0.677575095447887	1	"UP"	118.086786744241	118.086580624376	118.087089654283	0.589933323333333	0.589766645	0.593566691666667	1050.5009765625	1703.26099470956	294.012899810125	1747.55740882094	262.428705222537	""	""	37	"4::D-VALINE::M+H::989779::NA::|4::3-Methyl-GABA::M+H::991148::NA::|5::4R-aminopentanoic acid::M+H:: 35940::NA::|5::4S-aminopentanoic acid::M+H:: 35941::NA::|5::4-amino-pentanoic acid::M+H:: 35942::NA::|5::L-Valine::M+H::    35::NA::|5::Betaine::M+H::   287::NA::|5::isoamyl nitrite::M+H::  6762::NA::|5::5-Aminopentanoic acid::M+H::  6902::NA::|5::2S-amino-pentanoic acid::M+H:: 35949::NA::|5::4-Methylaminobutyrate::M+H:: 63884::NA::|5::2-Amino-2-methylbutanoate::M+H:: 66000::NA::|5::Valine::M+H:: 71199::NA::|5::Pentanoic acid, 4-amino-, (R)-; Valeric acid, 4-amino-, (R)-(+)-; (R)-(+)-4-Aminovaleric acid; (R)-4-Aminopentanoic acid::M+H:: 74874::NA::|5::Pentanoic acid, 4-amino-, (S)-; (S)-4-Aminopentanoic acid; (S)-4-Aminovaleric acid::M+H:: 74875::NA::|5::Pentanoic acid, 4-amino-, (1)-; Valeric acid, 4-amino-, (1)-; (1)-4-Aminopentanoic acid; (RS)-4-Aminopentanoic acid; (RS)-4-Methyl-gamma-aminobutyric acid::M+H:: 74876::NA::|5::2-Amino-3-methylbutanoic acid::M+H:: 74879::NA::|5::L-Norvaline::M+H::263498::NA::|5::Norvaline::M+H:: 85259::NA::|5::N-Methyl-a-aminoisobutyric acid::M+H::  6508::NA::|5::&beta;-ethyl acrylic acid::M+NH4:: 34696::NA::|5::&beta;-penteic acid::M+NH4:: 34697::NA::|5::Allyl acetic acid::M+NH4:: 34698::NA::|5::Glutaral (Glutaraldehyde)::M+NH4::  3128::NA::|5::Tiglic acid::M+NH4:: 34552::NA::|5::5-Valerolactone::M+NH4:: 65736::NA::|5::Methyl methacrylate::M+NH4:: 70128::NA::|5::Pentane-2,4-dione::M+NH4:: 70947::NA::|5::Ethyl acrylate::M+NH4:: 72961::NA::|5::Dihydro-2-methyl-3(2H)-furanone::M+NH4:: 87471::NA::"	"M118T1"	"y"
68	""	1.04314544907976	-0.0609403314302222	-0.401243127379899	0.691549415253419	1	"DOWN"	526.431483878133	526.427333667916	526.435040038511	4.80535019333333	4.79918354666667	4.81016647333333	1549.1455078125	1056.55953267889	301.556821409974	1012.85926484265	274.097785711394	""	""	30	""	"M526T5"	"n"
69	""	1.03480495196658	-0.049358863039946	-0.387630938254633	0.701963097825129	1	"DOWN"	300.290241956784	300.289227196385	300.291907031568	4.777674915	4.77406686333333	4.77999981	2604.181640625	1118.9381558543	304.677300802654	1081.30344151121	197.837500761429	""	""	27	"1::Oleic Acid::M+NH4::985871::NA::|1::6(E)-Octadecenoic acid::M+NH4::987385::NA::|1::Vaccenic acid::M+NH4::987392::NA::|2::Sphingosine::M+H::   392::NA::|2::3-ketosphinganine::M+H::  3428::NA::|2::Palmitoyl Ethanolamide::M+H:: 43210::NA::|2::L-threo-Sphingosine C-18::M+H:: 45278::NA::|2::2R-aminooctadec-4Z-ene-1,3S-diol::M+H:: 46049::NA::|2::5-hydroxy,3E-sphingosine::M+H:: 53904::NA::|2::(8Z,d18:1) sphingosine::M+H:: 53908::NA::|2::12-amino-octadecanoic acid::M+H:: 74861::NA::|2::2-amino-octadecanoic acid::M+H:: 74862::NA::|2::Palmitoyl-EA::M+H:: 75537::NA::|2::2Z-octadecenoic acid::M+NH4:: 34748::NA::|2::trans-2-oleic acid::M+NH4:: 34749::NA::|2::3-octadecylenic acid::M+NH4:: 34750::NA::|2::4-octadecylenic acid::M+NH4:: 34751::NA::|2::5-octadecylenic acid::M+NH4:: 34752::NA::|2::Petroselaidic acid::M+NH4:: 34753::NA::|2::7Z-octadecenoic acid::M+NH4:: 34754::NA::|2::7E-octadecenoic acid::M+NH4:: 34755::NA::|2::cis-8-oleic acid::M+NH4:: 34756::NA::|2::trans-8-elaidic acid::M+NH4:: 34757::NA::|2::cis-10-oleic acid::M+NH4:: 34758::NA::|2::10E-octadecenoic acid::M+NH4:: 34759::NA::|2::cis-12-oleic acid::M+NH4:: 34760::NA::|2::trans-12-elaidic acid::M+NH4:: 34761::NA::|2::15E-octadecenoic acid::M+NH4:: 34762::NA::|2::16E-octadecenoic acid::M+NH4:: 34763::NA::|2::13Z-octadecenoic acid::M+NH4:: 34954::NA::"	"M300T5"	"y"
70	""	1.0172529501488	0.0246784643967553	0.386556901305531	0.70233811263197	1	"UP"	701.560425444239	701.558645522132	701.563122301402	5.28413332	5.27850020333333	5.41658310333333	1591.638671875	2775.67531765511	295.704953545566	2823.56390553988	356.9640898796	"[9][M]+"	""	28	"2::SM(d16:1/18:1)::M+H:: 83741::NA::|2::SM(d18:1/16:1)::M+H:: 83742::NA::|2::SM(d18:2/16:0)::M+H:: 83790::NA::|2::PE-Cer(d14:2(4E,6E)/23:0)::M+H::103080::NA::|2::PE-Cer(d15:2(4E,6E)/22:0)::M+H::103084::NA::|2::PE-Cer(d16:2(4E,6E)/21:0)::M+H::103096::NA::|2::1-tetradecanyl-2-(8-[3]-ladderane-octanyl)-sn-glycerophosphoethanolamine::M+NH4:: 46709::NA::|4::lanosteryl palmitoleate::M+K:: 57689::NA::|4::episteryl oleate::M+K:: 57712::NA::|4::fecosteryl oleate::M+K:: 57716::NA::|4::Campesteryl linoleate::M+K:: 91432::NA::|4::18:2 Campesteryl ester::M+K::103384::NA::"	"M702T5"	"y"
71	""	1.09303481951607	-0.128339359969591	-0.378982275744505	0.708016153846683	1	"DOWN"	813.687817222184	813.686411463319	813.689307747388	5.08026665666667	5.03531684666667	5.18826657	1169.873046875	3126.32593127911	2100.78764884532	2860.22537933719	1577.59305413324	""	""	40	"4::SM(d18:1/24:1(15Z))::M+H:: 41590::NA::|4::SM(d18:2/24:0)::M+H:: 83781::NA::|6::GlcCer(d18:2/23:0)::M+NH4:: 83813::NA::|6::GalCer(d18:2/23:0)::M+NH4:: 83841::NA::|8::TG(14:0/14:0/19:1(9Z))[iso3]::M+Na:: 98627::NA::|8::TG(15:0/15:0/17:1(9Z))[iso3]::M+Na:: 98734::NA::|8::TG(15:1(9Z)/16:0/16:0)[iso3]::M+Na:: 98811::NA::|8::TG(12:0/13:0/22:1(11Z))[iso6]::M+Na:: 99057::NA::|8::TG(12:0/14:1(9Z)/21:0)[iso6]::M+Na:: 99114::NA::|8::TG(12:0/15:0/20:1(11Z))[iso6]::M+Na:: 99137::NA::|8::TG(12:0/15:1(9Z)/20:0)[iso6]::M+Na:: 99163::NA::|8::TG(12:0/16:0/19:1(9Z))[iso6]::M+Na:: 99187::NA::|8::TG(12:0/16:1(9Z)/19:0)[iso6]::M+Na:: 99211::NA::|8::TG(12:0/17:0/18:1(9Z))[iso6]::M+Na:: 99230::NA::|8::TG(12:0/17:1(9Z)/18:0)[iso6]::M+Na:: 99252::NA::|8::TG(13:0/14:0/20:1(11Z))[iso6]::M+Na:: 99544::NA::|8::TG(13:0/14:1(9Z)/20:0)[iso6]::M+Na:: 99572::NA::|8::TG(13:0/15:0/19:1(9Z))[iso6]::M+Na:: 99599::NA::|8::TG(13:0/15:1(9Z)/19:0)[iso6]::M+Na:: 99625::NA::|8::TG(13:0/16:0/18:1(9Z))[iso6]::M+Na:: 99646::NA::|8::TG(13:0/16:1(9Z)/18:0)[iso6]::M+Na:: 99670::NA::|8::TG(13:0/17:0/17:1(9Z))[iso6]::M+Na:: 99692::NA::|8::TG(14:0/14:1(9Z)/19:0)[iso6]::M+Na::100005::NA::|8::TG(14:0/15:0/18:1(9Z))[iso6]::M+Na::100028::NA::|8::TG(14:0/15:1(9Z)/18:0)[iso6]::M+Na::100054::NA::|8::TG(14:0/16:0/17:1(9Z))[iso6]::M+Na::100078::NA::|8::TG(14:0/16:1(9Z)/17:0)[iso6]::M+Na::100102::NA::|8::TG(14:1(9Z)/15:0/18:0)[iso6]::M+Na::100433::NA::|8::TG(14:1(9Z)/16:0/17:0)[iso6]::M+Na::100483::NA::|8::TG(15:0/15:1(9Z)/17:0)[iso6]::M+Na::100835::NA::"	"M814T5_2"	"y"
72	""	1.01228370827497	0.0176136844581247	0.368103641190479	0.715777118768005	1	"UP"	105.033808875246	105.033409102008	105.034235411521	3.03278336	3.02903336333333	3.03638341666667	1121.294921875	1837.63087026033	160.630501933137	1860.20379178768	163.840154225798	""	""	43	""	"M105T3"	"n"
73	""	1.13292256621989	0.18004925820326	0.346422870089814	0.732421661029418	1	"UP"	835.669981060654	835.667964649732	835.672145466241	4.99181672	4.98934984666667	4.99954998666667	701.8359375	678.966252352035	298.566408598511	732.611506935294	496.566567529845	""	""	48	"4::SM(d18:1/24:1(15Z))::M+Na::41590::NA::|4::SM(d18:2/24:0)::M+Na::83781::NA::|9::1-Stearoyl-2-Arachidonoyl PC-d8::M+NH4::96414::NA::"	"M836T5_2"	"y"
74	""	1.04007454232143	0.0566869302736797	0.34402415358371	0.733674653328097	1	"UP"	143.960531825712	143.960262198611	143.960992308765	5.35153337166667	5.34101671666667	5.42416644333333	730.228515625	1913.40631495926	637.922574776681	1990.08519730619	537.179785949633	""	""	47	""	"M144T5"	"n"
