"featureidx"	"MSMS"	"fold"	"log2fold"	"tstat"	"pvalue"	"qvalue"	"pdown"	"mzmed"	"mzmin"	"mzmax"	"rtmed"	"rtmin"	"rtmax"	"maxint"	"dataset1_mean"	"dataset1_sd"	"dataset2_mean"	"dataset2_sd"	"isotopes"	"adducts"	"peakgroup"	"METLIN"	"name"	"METLIN_MSMS"
59	""	1.09439844355868	0.130138083553029	0.844065507653215	0.408547404908833	1	"UP"	705.590947594821	705.583994975258	705.593763966217	5.6232332	5.47469997	5.63545004333333	584.29736328125	799.656691003438	160.579311884715	875.143038015445	293.576373202844	""	""	36	"1::SM(d18:0/16:0)::M+H:: 41587::NA::|6::19:0 Cholesteryl ester::M+K:: 41699::NA::|6::CE(19:0)::M+K:: 58537::NA::|6::Campesteryl stearate::M+K:: 91434::NA::|6::18:0 Campesteryl ester::M+K::103361::NA::"	"M706T6_1"	"y"
60	""	1.25324667845985	0.325670410481031	0.838140619758417	0.409768078919701	1	"UP"	144.102529781248	144.102399697743	144.103207581063	0.537416661333333	0.491283361	0.561283312333333	1003.6962890625	666.211226379349	490.173842525277	834.927006612579	571.856895143388	""	""	35	"4::Proline betaine::M+H:: 7089::NA::|4::4-(Trimethylammonio)but-2-enoate::M+H::66118::NA::|4::L-2-Amino-3-methylenehexanoic acid::M+H::86954::NA::|4::3beta,6beta-Dihydroxynortropane::M+H::93560::NA::|4::1-Aminocyclohexanecarboxylic acid::M+H:: 6589::NA::|5::4-Methyl-3Z,5-hexadienoic acid::M+NH4::45796::NA::|5::Toluene-cis-dihydrodiol::M+NH4::66219::NA::|5::1-Cyclohexenecarboxylic acid::M+NH4::69306::NA::|5::3-Heptynoic acid::M+NH4::74145::NA::|5::4-Heptynoic acid::M+NH4::74146::NA::|5::6-Heptynoic acid::M+NH4::74147::NA::|5::2-heptenedial::M+NH4::75308::NA::|5::Methyl sorbate::M+NH4::86362::NA::|5::Enol-3-Ethyl-1,2-cyclopentanedione::M+NH4::87504::NA::|5::Allyl crotonate::M+NH4::88156::NA::|5::4-Hydroxy-4-methyl-5-hexenoic acid gamma lactone::M+NH4::88370::NA::|5::xi-4-Hydroxy-4-methyl-2-cyclohexen-1-one::M+NH4::89429::NA::|5::3-(3-Ethyloxiranyl)-2-propenal::M+NH4::90233::NA::|5::3,4-Dimethyl-1,2-cyclopentanedione::M+NH4::92008::NA::|5::3,5-Dimethyl-1,2-cyclopentanedione::M+NH4::92009::NA::|5::2-(Ethoxymethyl)furan::M+NH4::94947::NA::|5::xi-5-Isopropyl-2(5H)-furanone::M+NH4::95863::NA::|5::2-methyl-1,3-Cyclohexanedione::M+NH4::96394::NA::|5::3E-Hepten-2,5-dione::M+NH4::98231::NA::|5::3Z-Hepten-2,5-dione::M+NH4::98232::NA::"	"M144T1"	"y"
61	""	1.05310917503956	0.0746550072312464	0.829891694843237	0.414746762280159	1	"UP"	759.63857968733	759.636715939447	759.639641756867	6.26940834333333	6.25163331666667	6.2906832	1101.5849609375	5283.74064378411	758.525426367114	5564.35575049847	1012.58550485599	"[17][M]+"	""	20	" 1::SM(d18:1/20:0)::M+H:: 41588::NA::| 1::SM(d16:1/22:0)::M+H:: 83762::NA::| 4::Campesteryl brassidate::M+K:: 91435::NA::| 4::22:1 Campesteryl ester::M+K::103401::NA::|10::GlcCer(d15:1/22:0)::M+NH4::103288::NA::"	"M760T6"	"y"
62	""	1.00710105183337	-0.0102084496451432	-0.831882305532184	0.415535527403257	1	"DOWN"	833.590914352918	833.588623053034	833.59333905103	5.65396656	5.64671665666667	5.66561674333333	298.500732421875	556.959225482749	116.019619845246	500.935206526926	223.688144030299	"[38][M+1]+"	""	5	""	"M834T6_1"	"n"
63	""	1.06135350791749	-0.0859052586803991	-0.815772952216092	0.422127738687719	1	"DOWN"	520.34120587386	520.339480728863	520.34290198618	4.64598322333333	4.64084982	4.64691645	13213.5859375	12515.8152668678	2470.69845784336	11792.3153534635	2215.32257488975	""	""	2	"2::Kolanone::M+NH4:: 68035::NA::|3::1-Linoleoylglycerophosphocholine::M+H::     1::NA::|3::PC(18:2(2E,4E)/0:0)::M+H:: 40300::NA::|3::PC(18:2(9Z,12Z)/0:0)::M+H:: 40301::NA::|3::PC(18:2(9Z,12Z)/0:0)[U]::M+H:: 40302::NA::|3::LysoPC(18:2(9Z,12Z))::M+H:: 61696::NA::|8::Asp Ile Lys Lys::M+NH4::122448::NA::|8::Asp Lys Ile Lys::M+NH4::122828::NA::|8::Asp Lys Lys Ile::M+NH4::122847::NA::|8::Asp Lys Lys Leu::M+NH4::122849::NA::|8::Asp Lys Leu Lys::M+NH4::122868::NA::|8::Asp Leu Lys Lys::M+NH4::123248::NA::|8::Glu Lys Lys Val::M+NH4::130857::NA::|8::Glu Lys Val Lys::M+NH4::131028::NA::|8::Glu Val Lys Lys::M+NH4::134448::NA::|8::Ile Asp Lys Lys::M+NH4::160447::NA::|8::Ile Lys Asp Lys::M+NH4::162727::NA::|8::Ile Lys Lys Asp::M+NH4::162841::NA::|8::Lys Asp Ile Lys::M+NH4::168427::NA::|8::Lys Asp Lys Ile::M+NH4::168446::NA::|8::Lys Asp Lys Leu::M+NH4::168448::NA::|8::Lys Asp Leu Lys::M+NH4::168467::NA::|8::Lys Glu Lys Val::M+NH4::168856::NA::|8::Lys Glu Val Lys::M+NH4::169027::NA::|8::Lys Ile Asp Lys::M+NH4::170327::NA::|8::Lys Ile Lys Asp::M+NH4::170441::NA::|8::Lys Lys Asp Ile::M+NH4::170726::NA::|8::Lys Lys Asp Leu::M+NH4::170728::NA::|8::Lys Lys Glu Val::M+NH4::170756::NA::|8::Lys Lys Ile Asp::M+NH4::170821::NA::"	"M520T5"	"y"
64	""	1.07465085439571	0.103868015676315	0.811874922708258	0.424294069439661	1	"UP"	833.65447315262	833.652265931037	833.656726206073	6.26679993	6.24508352333333	6.29293324	277.312255859375	1092.13734473008	277.428716628464	1173.66633063165	253.40388668358	""	""	20	"5::SM(d18:2/24:1)::M+Na::83780::NA::"	"M834T6_2"	"y"
65	""	1.05512451294151	-0.0774132582724679	-0.793418576771571	0.435081377728401	1	"DOWN"	171.030815605053	171.030364973655	171.03149275145	0.637700009666667	0.631999976666667	0.654833344	362.0380859375	431.518984592664	66.1081352230393	408.974466330671	83.2647206778795	""	""	38	"7::Benzyl methyl disulfide::M+H::95073::NA::|8::Indoleamine::M+K::65657::NA::|8::1-Methylpyrrolo[1,2-a]pyrazine::M+K::89048::NA::|8::4-Methylpyrrolo[1,2-a]pyrazine::M+K::89050::NA::"	"M171T1"	"y"
66	""	1.16219986622055	0.216858193708048	0.779293374982826	0.44323603761265	1	"UP"	790.628603193021	790.623796705133	790.6305987787	6.143908285	6.11623319666667	6.19054979666667	860.75927734375	1338.12726464074	643.484221341914	1555.17132795153	819.700075621561	"[28][M+2]+"	""	15	""	"M791T6"	"n"
67	""	1.06869803097955	0.09585426582682	0.782379982435912	0.443354626195433	1	"UP"	510.35684388725	510.356145488893	510.35791724692	4.748233325	4.74358324666667	4.76016660666667	923.595703125	766.252311576124	116.312468487883	818.892336614932	223.265309984314	""	""	8	"3::1-heptadecanoyl-sn-glycero-3-phosphocholine::M+H::  24068::NA::|3::PC(O-1:0/16:0)::M+H::  40033::NA::|3::PC(O-15:0/2:0)::M+H::  40053::NA::|3::PC(O-15:0/2:0)[U]::M+H::  40054::NA::|3::PC(O-16:0/1:0)::M+H::  40057::NA::|3::PC(16:0/O-1:0)[U]::M+H::  40158::NA::|3::PC(17:0/0:0)::M+H::  40290::NA::|3::PC(17:0/0:0)[U]::M+H::  40291::NA::|3::LysoPE(0:0/20:0)::M+H::  62269::NA::|3::LysoPE(20:0/0:0)::M+H::  62296::NA::|3::LysoPC(17:0)::M+H::  62785::NA::|3::PC(16:0/O-1:0)::M+H::  76587::NA::|3::PE(20:0/0:0)::M+H::  77678::NA::|3::PA(22:1(11Z)/0:0)::M+NH4::  82348::NA::|4::::M+NH4::1041126::NA::|4::(Z)-2-pentacos-16-enamidoethanesulfonic acid::M+Na::   3737::NA::|5::heptylene-bis(tacrine)::M+NH4::  24066::NA::|5::bis(7)-Tacrine::M+NH4::  64641::NA::"	"M510T5"	"y"
68	""	1.0625587737233	0.0875426438047008	0.756543136490618	0.456141407220868	1	"UP"	576.467068757121	576.465953213959	576.469582730058	5.21903329333333	5.21494998	5.22886671666667	709.14501953125	725.447613882543	162.616255660794	770.830727007526	154.709130332766	""	""	21	"9::DG(14:1(9Z)/18:4(6Z,9Z,12Z,15Z)/0:0)::M+NH4::58683::NA::|9::DG(18:4(6Z,9Z,12Z,15Z)/14:1(9Z)/0:0)::M+NH4::58867::NA::|9::DG(12:0/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2]::M+NH4::98363::NA::"	"M576T5"	"y"
69	""	1.06586054635637	0.0920186930305087	0.748445973061988	0.460937928842149	1	"UP"	720.59147044447	720.589780115896	720.593196522138	6.05375816	6.04063312333333	6.06376644333333	289.921875	878.08266693173	211.110519989151	935.913671121915	197.528213905216	""	""	39	"2::PC(O-14:0/18:0)::M+H::40044::NA::|2::PC(O-16:0/16:0)::M+H::40058::NA::|2::PC(O-16:0/16:0)[U]::M+H::40059::NA::|2::PC(O-18:0/14:0)::M+H::76426::NA::|2::PC(O-20:0/12:0)::M+H::76447::NA::|2::PC(16:0/O-16:0)::M+H::76588::NA::|2::PE(O-18:0/17:0)::M+H::77523::NA::|2::PE(O-20:0/15:0)::M+H::77544::NA::|2::PE(O-16:0/19:0)::M+H::77576::NA::|2::PA(O-18:0/19:1(9Z))::M+NH4::82180::NA::|2::PA(O-20:0/17:1(9Z))::M+NH4::82196::NA::|2::PA(P-16:0/21:0)::M+NH4::82263::NA::|2::PA(P-18:0/19:0)::M+NH4::82284::NA::|2::PA(P-20:0/17:0)::M+NH4::82304::NA::"	"M721T6"	"y"
70	""	1.02925313838366	-0.0415978477105706	-0.740477059119723	0.465716008571513	1	"DOWN"	782.571590215503	782.568917084781	782.575535182626	5.392324975	5.37709983	5.39898351333333	8225.765625	26915.5274311361	2588.02238244126	26150.5420069977	2871.27549973153	"[23][M]+"	""	11	"3::PC(16:0/20:4(5Z,8Z,11Z,14Z))::M+H::39120::NA::|3::PC(16:0/20:4(5E,8E,11E,14E))::M+H::39370::NA::|3::PC(16:0/20:4(5E,8E,11E,14E))[U]::M+H::39371::NA::|3::PC(16:0/20:4(5Z,8Z,11Z,14Z))[U]::M+H::39372::NA::|3::PC(18:0/18:4(5Z,8Z,11Z,14Z))[U]::M+H::39513::NA::|3::PC(18:0/18:4(9E,11E,13E,15E))::M+H::39515::NA::|3::PC(18:0/18:4(9E,11E,13E,15E))[U]::M+H::39516::NA::|3::PC(18:0/18:4(9E,11E,13Z,15Z))[U]::M+H::39517::NA::|3::PC(18:1(9Z)/18:3(6Z,9Z,12Z))[U]::M+H::39638::NA::|3::PC(18:1(9Z)/18:3(9Z,12Z,15Z))[U]::M+H::39640::NA::|3::PC(18:2(15E,17E)/18:2(15E,17E))[U]::M+H::39659::NA::|3::PC(18:2(2E).4/18:2(2E,4E))[S]::M+H::39660::NA::|3::PC(18:2(2E,4E)/18:2(2E,4E))::M+H::39662::NA::|3::PC(18:2(2E,4E)/18:2(2E,4E))[S]::M+H::39663::NA::|3::PC(18:2(2E,4E)/18:2(2E,4E))[U]::M+H::39664::NA::|3::PC(18:2(2Z,4Z)/18:2(2Z,4Z))::M+H::39665::NA::|3::PC(18:2(5Z,9Z)/18:2(5Z,9Z))[U]::M+H::39666::NA::|3::PC(18:2(6Z,9Z)/18:2(6Z,9Z))::M+H::39668::NA::|3::PC(18:2(6Z,9Z)/18:2(6Z,9Z))[U]::M+H::39669::NA::|3::PC(18:2(9E,12Z)/18:2(9E,12Z))[U]::M+H::39670::NA::|3::PC(18:2(9Z,11Z)/18:2(9Z,11Z))::M+H::39671::NA::|3::PC(18:2(9Z,12Z)/18:2(9Z,12Z))[S]::M+H::39679::NA::|3::PC(18:2(9Z,12Z)/18:2(9Z,12Z))[U]::M+H::39680::NA::|3::PC(18:3(6Z,9Z,12Z)/18:1(9Z))[U]::M+H::39690::NA::|3::PC(20:4(5Z,8Z,11Z,14Z)/16:0)[U]::M+H::39791::NA::|3::PC(20:4(8E,11E,14E,17E)/16:0)::M+H::39797::NA::|3::PC(14:0/22:4(7Z,10Z,13Z,16Z))::M+H::59339::NA::|3::PC(16:0/20:4(8Z,11Z,14Z,17Z))::M+H::59431::NA::|3::PC(16:1(9Z)/20:3(5Z,8Z,11Z))::M+H::59461::NA::|3::PC(16:1(9Z)/20:3(8Z,11Z,14Z))::M+H::59462::NA::"	"M783T5"	"y"
71	""	1.07802162674747	0.10838612102953	0.738594568598196	0.466955559375893	1	"UP"	532.413607527932	532.411735524482	532.416316599775	5.21963327666667	5.21411689	5.22841662	1088.607421875	943.898121132312	285.197018485604	1017.54258802694	240.517823391496	"[4][M+1]+"	""	21	""	"M532T5"	"n"
72	""	1.02088315553549	-0.0298177530169193	-0.742275193317939	0.466999979041328	1	"DOWN"	566.889376288371	566.887570234787	566.891346424947	0.439950013333333	0.383816654	0.518599991	407.790771484375	525.148008991083	23.9995187495669	514.405596902639	48.5415106529241	""	""	31	""	"M567T0"	"n"
73	""	1.08042146029222	-0.111594201336485	-0.72841199171063	0.472909578037171	1	"DOWN"	813.68844356942	813.685528572297	813.692221335096	4.89781648333333	4.86531646	5.12205002666667	5817.44921875	18700.8876485742	5246.37129209617	17308.8820759967	4858.31613716367	"[36][M]+"	""	7	"5::SM(d18:1/24:1(15Z))::M+H:: 41590::NA::|5::SM(d18:2/24:0)::M+H:: 83781::NA::|5::GlcCer(d18:2/23:0)::M+NH4:: 83813::NA::|5::GalCer(d18:2/23:0)::M+NH4:: 83841::NA::|7::TG(14:0/14:0/19:1(9Z))[iso3]::M+Na:: 98627::NA::|7::TG(15:0/15:0/17:1(9Z))[iso3]::M+Na:: 98734::NA::|7::TG(15:1(9Z)/16:0/16:0)[iso3]::M+Na:: 98811::NA::|7::TG(12:0/13:0/22:1(11Z))[iso6]::M+Na:: 99057::NA::|7::TG(12:0/14:1(9Z)/21:0)[iso6]::M+Na:: 99114::NA::|7::TG(12:0/15:0/20:1(11Z))[iso6]::M+Na:: 99137::NA::|7::TG(12:0/15:1(9Z)/20:0)[iso6]::M+Na:: 99163::NA::|7::TG(12:0/16:0/19:1(9Z))[iso6]::M+Na:: 99187::NA::|7::TG(12:0/16:1(9Z)/19:0)[iso6]::M+Na:: 99211::NA::|7::TG(12:0/17:0/18:1(9Z))[iso6]::M+Na:: 99230::NA::|7::TG(12:0/17:1(9Z)/18:0)[iso6]::M+Na:: 99252::NA::|7::TG(13:0/14:0/20:1(11Z))[iso6]::M+Na:: 99544::NA::|7::TG(13:0/14:1(9Z)/20:0)[iso6]::M+Na:: 99572::NA::|7::TG(13:0/15:0/19:1(9Z))[iso6]::M+Na:: 99599::NA::|7::TG(13:0/15:1(9Z)/19:0)[iso6]::M+Na:: 99625::NA::|7::TG(13:0/16:0/18:1(9Z))[iso6]::M+Na:: 99646::NA::|7::TG(13:0/16:1(9Z)/18:0)[iso6]::M+Na:: 99670::NA::|7::TG(13:0/17:0/17:1(9Z))[iso6]::M+Na:: 99692::NA::|7::TG(14:0/14:1(9Z)/19:0)[iso6]::M+Na::100005::NA::|7::TG(14:0/15:0/18:1(9Z))[iso6]::M+Na::100028::NA::|7::TG(14:0/15:1(9Z)/18:0)[iso6]::M+Na::100054::NA::|7::TG(14:0/16:0/17:1(9Z))[iso6]::M+Na::100078::NA::|7::TG(14:0/16:1(9Z)/17:0)[iso6]::M+Na::100102::NA::|7::TG(14:1(9Z)/15:0/18:0)[iso6]::M+Na::100433::NA::|7::TG(14:1(9Z)/16:0/17:0)[iso6]::M+Na::100483::NA::|7::TG(15:0/15:1(9Z)/17:0)[iso6]::M+Na::100835::NA::"	"M814T5"	"y"
74	""	1.07845549505038	0.108966641593487	0.697684314897572	0.491816381958269	1	"UP"	802.538256879972	802.537082585639	802.542668755409	5.25829989333333	5.2507168	5.26264996333333	442.049560546875	546.04116149563	178.063831220422	588.881091138656	145.182361784409	""	""	12	"0::PC(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))::M+H::59628::NA::|0::PC(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))::M+H::59661::NA::|0::PC(18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))::M+H::59692::NA::|0::PC(18:4(6Z,9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))::M+H::59693::NA::|0::PC(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))::M+H::59883::NA::|0::PC(20:4(8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))::M+H::59916::NA::|0::PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))::M+H::59947::NA::|0::PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))::M+H::59948::NA::|3::PC(16:0/20:5(5E,8E,11E,14E,17E))[U]::M+Na::39373::NA::|3::PC(16:0/20:5(5Z,8Z,11Z,14Z,17Z))[U]::M+Na::39375::NA::|3::PC(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))[U]::M+Na::39435::NA::|3::PC(18:4(2E,4E,6E,11Z)/18:1(11Z))[U]::M+Na::39699::NA::|3::PC(16:1(7Z)/20:4(5Z,8Z,11Z,14Z))::M+Na::40029::NA::|3::PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))::M+Na::59340::NA::|3::PC(14:0/22:5(7Z,10Z,13Z,16Z,19Z))::M+Na::59341::NA::|3::PC(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))::M+Na::59372::NA::|3::PC(16:0/20:5(5Z,8Z,11Z,14Z,17Z))::M+Na::59432::NA::|3::PC(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))::M+Na::59463::NA::|3::PC(16:1(9Z)/20:4(8Z,11Z,14Z,17Z))::M+Na::59464::NA::|3::PC(18:1(11Z)/18:4(6Z,9Z,12Z,15Z))::M+Na::59522::NA::|3::PC(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))::M+Na::59554::NA::|3::PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))::M+Na::59586::NA::|3::PC(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))::M+Na::59587::NA::|3::PC(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))::M+Na::59617::NA::|3::PC(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))::M+Na::59650::NA::|3::PC(18:4(6Z,9Z,12Z,15Z)/18:1(11Z))::M+Na::59681::NA::|3::PC(18:4(6Z,9Z,12Z,15Z)/18:1(9Z))::M+Na::59682::NA::|3::PC(20:4(5Z,8Z,11Z,14Z)/16:1(9Z))::M+Na::59876::NA::|3::PC(20:4(8Z,11Z,14Z,17Z)/16:1(9Z))::M+Na::59909::NA::|3::PC(20:5(5Z,8Z,11Z,14Z,17Z)/16:0)::M+Na::59941::NA::"	"M803T5"	"y"
75	""	1.04378174976331	-0.0618200821657721	-0.695698534383655	0.493249807354352	1	"DOWN"	804.554486590498	804.55309095001	804.557026099821	5.39536646333333	5.38426667	5.40706676333333	322.05859375	1204.33486066821	216.852702121859	1153.81866078929	163.67756169969	""	""	11	"1::PC(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[U]::M+H::39438::NA::|1::PC(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[U]::M+H::39686::NA::|1::PC(16:1(7Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))::M+H::40030::NA::|1::PC(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))::M+H::59471::NA::|1::PC(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))::M+H::59595::NA::|1::PC(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))::M+H::59626::NA::|1::PC(18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z))::M+H::59627::NA::|1::PC(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))::M+H::59659::NA::|1::PC(18:3(9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))::M+H::59660::NA::|1::PC(18:4(6Z,9Z,12Z,15Z)/20:3(5Z,8Z,11Z))::M+H::59690::NA::|1::PC(18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))::M+H::59691::NA::|1::PC(20:3(5Z,8Z,11Z)/18:4(6Z,9Z,12Z,15Z))::M+H::59818::NA::|1::PC(20:3(8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))::M+H::59851::NA::|1::PC(20:4(5Z,8Z,11Z,14Z)/18:3(6Z,9Z,12Z))::M+H::59881::NA::|1::PC(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z))::M+H::59882::NA::|1::PC(20:4(8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))::M+H::59914::NA::|1::PC(20:4(8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))::M+H::59915::NA::|1::PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))::M+H::59946::NA::|1::PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z))::M+H::60172::NA::|1::PE(19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))::M+H::77058::NA::|1::PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/19:1(9Z))::M+H::77384::NA::|4::PC(16:0/20:4(5Z,8Z,11Z,14Z))::M+Na::39120::NA::|4::PC(16:0/20:4(5E,8E,11E,14E))::M+Na::39370::NA::|4::PC(16:0/20:4(5E,8E,11E,14E))[U]::M+Na::39371::NA::|4::PC(16:0/20:4(5Z,8Z,11Z,14Z))[U]::M+Na::39372::NA::|4::PC(18:0/18:4(5Z,8Z,11Z,14Z))[U]::M+Na::39513::NA::|4::PC(18:0/18:4(9E,11E,13E,15E))::M+Na::39515::NA::|4::PC(18:0/18:4(9E,11E,13E,15E))[U]::M+Na::39516::NA::|4::PC(18:0/18:4(9E,11E,13Z,15Z))[U]::M+Na::39517::NA::|4::PC(18:1(9Z)/18:3(6Z,9Z,12Z))[U]::M+Na::39638::NA::"	"M805T5_1"	"y"
76	""	1.05689258482189	-0.079828758726839	-0.700315839157514	0.494667612460181	1	"DOWN"	702.863585927971	702.861532626443	702.866438678746	0.439925006333333	0.435866659666667	0.518599991	375.62158203125	519.929404549312	37.0922509118605	491.941576671133	144.860316462704	""	""	31	""	"M703T0"	"n"
77	""	1.06616520263335	0.0924310014683095	0.665125244386291	0.511870458960924	1	"UP"	747.611792677545	747.609551210071	747.615020302308	6.05028317666667	6.04158315	6.05909999	335.70947265625	977.251853638278	245.936825308016	1041.91192055807	268.002467361615	"[14][M+1]+"	""	39	""	"M748T6"	"n"
78	""	1.02964117726701	-0.0421416558847492	-0.648309247128258	0.52264385145913	1	"DOWN"	672.526876761869	672.525423532478	672.530234424037	4.84953329333333	4.84248336	4.85133323	291.313720703125	411.645591947435	52.4354218554378	399.795191796885	43.9112413482515	""	""	43	"5::PC(O-14:0/O-14:0)::M+Na::40197::NA::|5::PC(O-14:0/O-14:0)[U]::M+Na::40198::NA::"	"M673T5"	"y"
79	""	1.02991652558706	-0.0425274121640321	-0.637908058146901	0.52927031369578	1	"DOWN"	438.380119613291	438.378432596429	438.380954144456	4.80711647333333	4.80323338666667	4.81608318333333	483.72900390625	739.461717281795	96.3205994091842	717.982184876876	81.2122717600784	""	""	6	"4::Cerotic acid(d3)::M+K::45760::NA::"	"M438T5"	"y"
80	""	1.03690753229162	0.0522872454989308	0.637324949443051	0.529573922179675	1	"UP"	785.655053188084	785.653449997037	785.656142647823	6.30034997166667	6.27923351	6.31680003666667	1366.9716796875	8242.46982363638	1340.15226461215	8546.67904481491	1180.55072997812	"[25][M]+"	""	26	"2::SM(d16:1/24:1(15Z))::M+H::62431::NA::|2::SM(d16:1/24:1)::M+H::83771::NA::|2::SM(d18:1/22:1)::M+H::83772::NA::|2::SM(d18:2/22:0)::M+H::83792::NA::|3::1-(10-methylhexadecanyl)-2-(8-[3]-ladderane-octanyl)-sn-glycerophosphocholine::M+NH4::46682::NA::|8::GlcCer(d18:2/21:0)::M+NH4::83811::NA::|8::GalCer(d18:2/21:0)::M+NH4::83839::NA::"	"M786T6_2"	"y"
81	""	1.07546301508713	-0.104957911680679	-0.625734586571504	0.536978949385774	1	"DOWN"	689.560396564724	689.558156939395	689.562858424775	5.37670834333333	5.37021659333333	5.38523356666667	692.87646484375	993.476865374665	306.41522206415	923.766648817929	282.605765928301	""	""	11	"2::Etn-1-P-Cer(d14:1/18:0)::M+H:: 41602::NA::|2::SM(d16:1/17:0)::M+H:: 83739::NA::|2::SM(d18:1/15:0)::M+H:: 83740::NA::|2::PE-Cer(d14:1(4E)/22:0)::M+H::103047::NA::|2::PE-Cer(d16:1(4E)/20:0)::M+H::103061::NA::|5::CE(18:1)::M+K::  3907::NA::|5::CE(18:1(11Z))::M+K:: 58295::NA::|5::Palmitoylstigmasterol::M+K:: 89923::NA::|5::16:0 Stigmasteryl ester::M+K::103371::NA::|5::16:1 Sitosteryl ester::M+K::103373::NA::"	"M690T5"	"y"
